CRASH_RECORD_ID,RD_NO,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION
7b63a439b795be536888abe3b9ca335b97d9f136cedf488736a3765db6e4354eaee4c4c402c2f3710b9f470dae9d199671f6295c12b25b9798f5ef55eabfc3ec,JB366967,,43308.00347,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,CENTER TURN LANE,5,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,43308.00556,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,1941,N,WESTERN AVE,1434,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,0,6,7,41.91680089,-87.68724162,POINT (-87.687241621131 41.916800886226)
0a435529170e5ce0e67e742362532992f27ca46b2791dd2e4e28f71a09c5543e6eedc7671f795f76e22e00d22777a38ede638b8852d6c1bb62c1009277d61d94,JF318249,,44757.35069,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.36736,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,2857,N,KEDZIE AVE,1411,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,8,6,7,41.93372871,-87.70732462,POINT (-87.707324616432 41.933728706632)
161b372594eeb9117bd76f57d3b1ddbeedcc764a63c481382f7e7c9a601225a668ad6341666ac495421932ea4ea95d9a35f697fff3f4e4fa9bb4169a9aa8d6c7,JF375391,,44802.72083,20,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT ON GRADE,DRY,NO DEFECTS,,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44802.83125,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6524,S,MAPLEWOOD AVE,832,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,17,2,8,41.77479105,-87.687333,POINT (-87.687332995747 41.77479104983)
0be13986626ce381917a49f7811f38d79ea151cef6b2322903bd4bb7550913142d9e6d41f9026b377d136d94aa589147e79f5116887430079820b042be1c05d3,JF319154,N,44757.92708,30,NO CONTROLS,NO CONTROLS,RAIN,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",44757.92708,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,5335,W,CHICAGO AVE,1524,,,,,,,3,NO INDICATION OF INJURY,0,0,0,0,0,2,0,22,6,7,41.89478944,-87.75954728,POINT (-87.759547280562 41.8947894386)
7a77bed557a314866d28d6ae95d6384909691cbd4de628f1fead38775d1b960cadd4c6737adbf5ff2157b9973e9217e19341f3e381aac8e087ae8192f77e5e55,JE267857,,44363.37153,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44363.42361,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1554,W,69TH ST,725,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,8,4,6,41.76866467,-87.66367647,POINT (-87.663676467184 41.768664670555)
0da8a78c1a75e74427f31a2de658f2151ea649cb9ff36746a730982505a5d19b2eb88c8ec93ac88386e3d18c2acf63f1d2a4e1a4b496543ea5f98ce863acf911,JF318221,Y,44757.29167,30,NO CONTROLS,NO CONTROLS,CLEAR,UNKNOWN,PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44757.35069,UNABLE TO DETERMINE,NOT APPLICABLE,5925,N,NORTHWEST HWY,1611,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,7,6,7,41.98867748,-87.79232571,POINT (-87.792325711348 41.988677483445)
7a98b33a77dec8cf374b7cbf9e8cddf54a7598deb99dd2a88993d5d43f34e9a7dd031b89faeec63103fbbad3f21a262caaad92a0dff8339287d0ae73409f0ad0,JB311906,,43267.45833,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",43269.45833,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,5700,N,KENMORE AVE,2022,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,11,7,6,41.9855957,-87.65682237,POINT (-87.656822374442 41.985595698659)
0dc8cb498e171b18e8d87a97c0e30502acf7049c4adf9c5315b4d6332dd7a3a1b03f1f5b8f2a14fd35667246be90f8bc7133461b7948a587e26e14322e8341f3,JF318621,,44757.59028,30,UNKNOWN,UNKNOWN,RAIN,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44757.60069,UNABLE TO DETERMINE,NOT APPLICABLE,9500,S,JEFFERY AVE,431,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,6,7,41.72237591,-87.5754999,POINT (-87.575499903328 41.722375907041)
798cc771c20c11dcc335369c87eb8458964dd30b94bd00498f0b30ccb8d4f78f9bfa9aaad56ed7629ae75c6cf10451b31582783285f24e17bd9aef61805c9907,JC172835,,43528.04861,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",43528.05,CELL PHONE USE OTHER THAN TEXTING,FAILING TO REDUCE SPEED TO AVOID CRASH,3048,N,DAMEN AVE,1931,,,,,,,1,NO INDICATION OF INJURY,0,0,0,0,0,1,0,1,2,3,41.93741024,-87.67843306,POINT (-87.67843306358 41.937410243042)
1a2b213e3455699fb0d4910919d1c7e4f34cffa47e25f8b834e97b4f10579218424f04f32878bc990498157c58328bfdc0d49fbdd44d3a22c287d4dd8b0d8f36,JF376058,,44802.61806,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44803.5,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2007,S,STATE ST,131,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,8,41.85521857,-87.626994,POINT (-87.62699399688 41.855218571275)
02b2ca12c9b8702eb0a31619ff12860901a5e02bf584d17292bedbc09feda9261bde4a747d70f59750aa388b3a974d1dcf76770e204961655e623442e7ee013b,JF407355,,44827.36458,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,ONE-WAY,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"$501 - $1,500",44827.36806,DRIVING ON WRONG SIDE/WRONG WAY,PHYSICAL CONDITION OF DRIVER,80,E,VAN BUREN ST,113,,,,,,,3,NONINCAPACITATING INJURY,1,0,0,1,0,3,0,8,6,9,41.87711452,-87.62472909,POINT (-87.624729085233 41.877114523758)
7982d1c947ba43050bb897c7def2570f2d8045e39df463ea4eceaf2ad3f12aede1313a2f66730e1eb6f4928031395fe6654cd00a5f5dcff71231c54e09d920bf,JC304053,N,43628.96944,30,NO CONTROLS,NO CONTROLS,RAIN,UNKNOWN,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",43628.96944,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6211,N,LINCOLN AVE,1711,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,23,4,6,41.99481704,-87.71434277,POINT (-87.714342768281 41.994817043186)
7a9a6d02c741e2d521c56e88823500964882bdcc752c95a0fb784ec3f569eba72980f8fd33b8acee3567cbb5c739e5bd3b81ffed5e4f04a559bc4c6681b2e74d,JD184955,,43903.90625,25,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,$500 OR LESS,43903.91667,FOLLOWING TOO CLOSELY,NOT APPLICABLE,183,S,WELLS ST,122,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,21,6,3,41.87941549,-87.63360576,POINT (-87.63360575851 41.879415489811)
0e73ec5c5ec535ec17b8b6e2d846e74ed53dd756abfedcc07ab86ecd1f8e48fe321734ead95115c5737aacea8abd29283cca942d0dfb1a872218ad8d2f7c76de,JF318905,,44757.71528,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT ON GRADE,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.75139,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO REDUCE SPEED TO AVOID CRASH,3700,W,79TH ST,833,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,17,6,7,41.74979936,-87.71413925,POINT (-87.714139251663 41.749799359339)
1a4219e09f465962307b117ebc4edd99f8050d58b3bceaf3e18356d8633fc17dbd753fd58fd55185ae39ffc15a6f18d394571ec901a61333eed49f3da9ce2f56,JF390805,,44802.58333,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",44814.64583,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,3200,W,DIVISION ST,1422,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,14,2,8,41.90294047,-87.70691351,POINT (-87.706913512682 41.902940471512)
0ee9250ed16a30706717ad05779ac5aecc304d84bfd6762fe5f22879ce8dda7db54974485e4f3daccc2824f834c40be7321a1ac6ff363a430c047e87537731ad,JF318569,,44757.56944,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,OTHER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44757.57292,FOLLOWING TOO CLOSELY,NOT APPLICABLE,741,N,LAKE SHORE DR,1833,,,,,,,2,"REPORTED, NOT EVIDENT",1,0,0,0,1,2,0,13,6,7,41.89621609,-87.61646343,POINT (-87.616463425613 41.896216089055)
79e41eed98374f851142153e5755cf25e1cb0b902722978998d30f00eb68f80874db69b9833bc41387b0fc2c178472734541b09fa222aaecbdea091510196ef6,JE309181,,44398.61111,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,PARKING LOT,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44398.64931,UNABLE TO DETERMINE,NOT APPLICABLE,2500,N,CENTRAL AVE,2515,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,4,7,41.92589288,-87.76620483,POINT (-87.766204825838 41.925892880213)
793c0fdff9fac64a7974affe023d05d91add309daedfe0cde1a1050be4f28d4c74c7d3fba31d778062607b5bf22cf8961caee32449725ab180feec6c855cede8,JA525105,,43064.79722,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",FIXED OBJECT,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",43064.80208,UNABLE TO DETERMINE,NOT APPLICABLE,5712,N,RIDGE AVE,2013,,,,,,,1,NONINCAPACITATING INJURY,3,0,0,3,0,0,0,19,7,11,41.98583106,-87.66390451,POINT (-87.663904513542 41.985831059827)
7bebfe7d2fbb343a0d6962711947520fc3cacbffb080279e38c7b17f76189c2db2eb15cf9d74a29f077ea4efb0a98a70502ded42adb604da9d96178961687918,JB236586,,43214.79167,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",43214.80208,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3800,S,KEDZIE AVE,911,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,19,3,4,41.82435631,-87.70459365,POINT (-87.704593654313 41.824356307608)
7ac04f1b214a1bf48a277066341233299503b92cfef8b946647a1a7bbd4964dfa60d50a8f67ba0017d702f0ef5cfd623cc9dd1780c4cd71480545e1bf3088528,JD116085,,43844.96875,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,FOUR WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"$501 - $1,500",43844.99306,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,1214,E,53RD ST,234,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,23,3,1,41.79957233,-87.59599733,POINT (-87.595997331925 41.799572329461)
7c1689a145cf94c690e4fa441cb45d24576ccc5cb3b805c6425da018736a2011dd4bf14bc9c83fcdf573eda30dfd9e58fc4592602be6a71fac2e00c09e4b75fa,JB259602,,43230.70833,30,TRAFFIC SIGNAL,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,4,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43231.63819,IMPROPER OVERTAKING/PASSING,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",9913,S,PARNELL AVE,2232,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,17,5,5,41.71384972,-87.63681115,POINT (-87.636811150813 41.713849721156)
0fa03759887dee15b22356210f46d5e79a5587878630346d4b71d3bf0bec0a2e956e8631311e1a3aefea32a1e6317bb587abe3014228abcb0521bb2dce12af90,JF318507,,44757.52083,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",44757.54167,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,5700,S,SACRAMENTO AVE,824,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,12,6,7,41.78987207,-87.69872204,POINT (-87.698722042278 41.789872065478)
0fabf4d89007753b5e8efd9e1ed72227435d395a9ca30828d8135e2cb8ee4da7105de90797790666a12284503648f8d29eecdfc36ec7748cb93b27f8995ef0aa,JF319435,,44757.57292,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44758.36458,FAILING TO YIELD RIGHT-OF-WAY,FAILING TO YIELD RIGHT-OF-WAY,1586,W,DEVON AVE,2432,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,13,6,7,41.99818592,-87.67054096,POINT (-87.670540954873 41.998185922545)
106936025b44174225ccf2ffd134e2b07192ffd56832d53f52403a12f7dc4437d10c37b33bcd26b99df42a62c2d77937382d2c66af0a99e5435f6fc1c00a4f57,JF318922,,44757.75694,30,NO CONTROLS,NO CONTROLS,RAIN,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",44757.75833,UNABLE TO DETERMINE,NOT APPLICABLE,4600,W,LAKE ST,1113,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,5,0,18,6,7,41.88640484,-87.74028542,POINT (-87.740285417973 41.886404835909)
7ab505088b97d7ff8377158187fed7bc603eacc34e3cbce4a4fe07b49b80255c47099f90fc3cb00ff8d3410e6272115c35e09364c96222d6dd1de293857164e0,HY533898,,42350.0625,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN (NOT RAISED),2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,N,,"OVER $1,500",42350.06597,IMPROPER OVERTAKING/PASSING,UNABLE TO DETERMINE,4046,W,LAWRENCE AVE,1712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,1,7,12,41.96833079,-87.72994876,POINT (-87.729948759455 41.968330786431)
7a81797bcda18ab67d688ce5011c60e56488bde16bccf8b7aae6d5552a823ad62d995173b131b28a8715939dc9d901d22958534909059fb962d6a7276c81f490,JC350067,,43661.63194,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",43661.69444,IMPROPER TURNING/NO SIGNAL,IMPROPER LANE USAGE,1201,S,MICHIGAN AVE,132,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,2,7,41.86736837,-87.62398959,POINT (-87.623989586474 41.867368371822)
79a9c11b06e5d529811576e6d109e250056fb31724b246104f72a89e2ca3f62a90f51fa0635b771fbf174e5e20380ecc8bebf5b6e9276799f913fdcbd2623bb4,JE337805,,44423.10069,30,NO CONTROLS,NO CONTROLS,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44423.10625,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5343,N,KEDZIE AVE,1712,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,2,1,8,41.9787627,-87.70860884,POINT (-87.708608839452 41.97876270063)
1157dfccabbaf10931d39ed06d20d51a5ab229bafefb11209b1ee73dff104c2ab56adecf2c083af0e52c656b652b5c7dbaf0db50c620d4cae1d2afa1155b43a1,JF322174,,44757.60417,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",44760.66667,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2146,W,HADDON AVE,1212,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,14,6,7,41.90229046,-87.68154458,POINT (-87.681544578031 41.902290463678)
11ce23b34e9974258af6af008e5e9d88b867954fa971be7aa80881f4cafb1b267dc80231b31db02feb1911e61a1e1cde2d15296b6932994dcebcab227b204a02,JF318930,,44757.75278,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DUSK,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,SHOULDER DEFECT,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",44757.77083,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,1800,S,INDIANA AVE,132,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,18,6,7,41.85783487,-87.62247767,POINT (-87.622477673637 41.857834872203)
121959746dc828ccf6c8c3cc3bd51d0a93dd64ec6ba3285f98a40b17e732d7ba0769ebee6b8167320b696206d62a28c0d4a1f0aad7699d85f16a00858237d7fc,JF318793,,44757.28125,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",44757.69097,UNABLE TO DETERMINE,NOT APPLICABLE,4300,W,25TH ST,1013,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,6,6,7,41.84609762,-87.73117758,POINT (-87.731177582085 41.846097621456)
7b1b05ed5eb0a764604b983288ffe852e202253d4cb25431957b5859f81e8938c15aee47c10f7510ea52036328b31a54d206dba24fb211d3017fc6cda08579c1,JC533083,,43802.59861,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,,$500 OR LESS,43802.59931,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,FAILING TO REDUCE SPEED TO AVOID CRASH,1150,S,CANAL ST,124,,,,,,,2,NONINCAPACITATING INJURY,1,0,0,1,0,1,0,14,3,12,41.86754833,-87.63934733,POINT (-87.639347333274 41.867548328236)
797171f5cf0381d8f840fec2694852b0543e1e4534768bb3ecc39fe4b9bb9928102798a22115b1c78535808742cdab6e2d1af2ae0763f7e0b67e4dd2842d325d,JE411881,,44485.63542,25,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT ON GRADE,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44485.67361,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7130,S,RACINE AVE,734,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,15,7,10,41.76418782,-87.65423943,POINT (-87.654239426731 41.764187822199)
79992dfe2134847e6288dbb383ec48a230aaacdd52ff687fc31e42efe983512149da7bc3254d0f1d28ef74a3cbd9d1e2b9cc3f753f0c3726e0471f7b77423cdb,JC236303,Y,43579.41667,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43579.43056,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1200,N,LA SALLE DR,1821,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,4,0,10,4,4,41.90396921,-87.63307071,POINT (-87.633070710665 41.903969211265)
7bb2ed602d21cdd3c53d24e93a5c45836d601066fff37b7db500abc7bef01dc17836e261533f53587589891c0c8019774f51431f8c04f90ac2bed4c59defcf42,JC416421,Y,43708.89583,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",43709.82292,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,3114,N,CLIFTON AVE,1933,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,1,0,21,7,8,41.93851994,-87.65785356,POINT (-87.657853560898 41.938519939309)
7b1f2fbad0c0082075b86a8a2302d1b78100ca4519267649989a098a39ea6dcce2b2681960850b97a0bc95c525160618fcb66df3beb57dc29051eab5c8750ccc,JA518370,,43058.85417,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,2,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,,Y,$500 OR LESS,43058.86458,UNABLE TO DETERMINE,NOT APPLICABLE,2301,W,JACKSON BLVD,1225,Y,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,2,0,20,1,11,41.87746379,-87.6839915,POINT (-87.683991503569 41.877463787821)
122c37d515ec9d8ac0b983950737e1517c5e27d652eb5cb84d58bcdd04ae2cb6a4c5444d42347da52053b96f361f88c744468041cf1bb4ea6bf0c69dd10314e9,JF318701,,44757.57639,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",44757.65694,NOT APPLICABLE,NOT APPLICABLE,4900,S,PULASKI RD,815,,,,,,,2,NO INDICATION OF INJURY,0,0,0,0,0,3,0,13,6,7,41.80411036,-87.72362341,POINT (-87.723623413779 41.804110358929)
